generator_id,level_id,width,height,solid_density,empty_density,enemy_count,enemy_density,reward_count,reward_density,block_density,pipe_density,gap_count,gap_density,max_gap_width,linearity_r2,nonlinearity,surface_resid_std,surface_std,leniency,tile_entropy,column_entropy,unique_column_ratio,compression_ratio,within_ncd,distance_to_original_ncd,ncd_pairs,distance_to_original_centroid
patternWeightCount,patternWeightCount::lvl-31.txt,200,16,0.26125,0.7346875,12,0.06,0,0.0,0.125,3.305,8,0.045,2,0.10647084516428251,0.8935291548357175,1.6431878305766585,1.7293487943819952,0.7977286282306163,1.377090732320372,3.422417098817133,0.1,0.09020217729393468,0.8654046962644686,0.8963787077596355,1770,5.492805613369349
patternWeightCount,patternWeightCount::lvl-32.txt,200,16,0.196875,0.799375,11,0.055,0,0.0,0.125,2.06,14,0.075,2,0.1230973420912792,0.8769026579087208,1.8308530827703589,1.9448223042257229,0.7550870178739417,1.1868426321468786,3.6608693689352294,0.1,0.10513219284603421,0.8654046962644686,0.8963787077596355,1770,5.358583563689931
patternWeightCount,patternWeightCount::lvl-33.txt,200,16,0.1928125,0.800625,20,0.1,0,0.0,0.15,1.975,13,0.075,2,0.13901605945346507,0.8609839405465349,1.931191179338522,2.0703413784750313,0.7369449541284403,1.1886209975934312,3.7351806063621527,0.1,0.10606531881804043,0.8654046962644686,0.8963787077596355,1770,5.897542490221733
patternWeightCount,patternWeightCount::lvl-34.txt,200,16,0.2240625,0.76875,22,0.11,0,0.0,0.195,2.66,14,0.095,4,0.006476440310066334,0.9935235596899337,2.3679783121358002,2.3634062777509084,0.6617947368421053,1.294281398016132,3.5668329425857714,0.1,0.10357698289269052,0.8654046962644686,0.8963787077596355,1770,3.3691513917284865
patternWeightCount,patternWeightCount::lvl-35.txt,200,16,0.1646875,0.8290625,19,0.095,0,0.0,0.21,1.41,17,0.095,2,0.16982781084737064,0.8301721891526294,2.0892495768323083,2.2809110902580247,0.714049157054126,1.071567541072001,3.3364677315372777,0.1,0.09300155520995335,0.8654046962644686,0.8963787077596355,1770,6.888563428755092
patternWeightCount,patternWeightCount::lvl-36.txt,200,16,0.1878125,0.804375,24,0.12,0,0.0,0.155,1.95,15,0.08,2,0.06696593760006342,0.9330340623999366,2.083535308321572,2.145686820249872,0.7225244604316546,1.1744980888928245,3.636973010739745,0.1,0.10513219284603421,0.8654046962644686,0.8963787077596355,1770,3.6120290643174195
patternWeightCount,patternWeightCount::lvl-37.txt,200,16,0.1915625,0.803125,16,0.08,0,0.0,0.165,1.805,10,0.05,1,0.19732483977651416,0.8026751602234858,1.9396927372368908,2.1540075468630806,0.8130165991902835,1.1851154725512183,3.514946297060857,0.1,0.10015552099533437,0.8654046962644686,0.8963787077596355,1770,8.158765015410005
patternWeightCount,patternWeightCount::lvl-38.txt,200,16,0.199375,0.7875,41,0.205,0,0.0,0.27,1.99,12,0.065,2,0.011917040308681792,0.9880829596913182,2.169075126876022,2.1708970989737577,0.711490026478376,1.27889606595312,3.9675038444366213,0.1,0.11601866251944012,0.8654046962644686,0.8963787077596355,1770,4.386596739731029
patternWeightCount,patternWeightCount::lvl-39.txt,200,16,0.19125,0.80375,15,0.075,0,0.0,0.19,1.43,11,0.06,2,0.023352078880017002,0.976647921119983,1.5129008291255333,1.5228448690401348,0.7693502392344498,1.2052311352297735,3.356389259775051,0.1,0.08989113530326594,0.8654046962644686,0.8963787077596355,1770,3.052359615584835
patternWeightCount,patternWeightCount::lvl-4.txt,200,16,0.18125,0.811875,21,0.105,0,0.0,0.08,1.895,11,0.055,1,0.18530888854477567,0.8146911114552243,1.6226288598090848,1.7882857893879098,0.7913334649555777,1.1340187241638036,3.404694745985904,0.1,0.10108864696734059,0.8654046962644686,0.8963787077596355,1770,7.678436145717034
patternWeightCount,patternWeightCount::lvl-40.txt,200,16,0.201875,0.7909375,22,0.11,0,0.0,0.145,2.005,8,0.055,3,0.11185602508805603,0.888143974911944,1.95373590428353,2.0624599292822166,0.7328270072992701,1.232758343982491,3.76322522045037,0.1,0.11073094867807154,0.8654046962644686,0.8963787077596355,1770,5.111415047542582
patternWeightCount,patternWeightCount::lvl-41.txt,200,16,0.2153125,0.775,30,0.15,0,0.0,0.185,2.27,14,0.07,1,0.009484017919718646,0.9905159820802814,1.8078476656490576,1.8068453830461564,0.7513635514018693,1.318567955034649,4.078541708689157,0.1,0.12068429237947123,0.8654046962644686,0.8963787077596355,1770,4.127156196921045
patternWeightCount,patternWeightCount::lvl-42.txt,200,16,0.1975,0.785,55,0.275,0,0.0,0.315,2.03,14,0.085,2,0.05971449900838499,0.940285500991615,2.115709832764356,2.1704631702159536,0.6647362139917695,1.2918361130606046,3.9270351983915335,0.1,0.1150855365474339,0.8654046962644686,0.8963787077596355,1770,5.6927738375110195
patternWeightCount,patternWeightCount::lvl-43.txt,200,16,0.18375,0.8096875,20,0.1,0,0.0,0.165,1.895,14,0.085,2,0.16368822334279487,0.8363117766572051,2.0419581382713394,2.221145183048535,0.7240207207207205,1.1518369846460788,3.614821874663153,0.1,0.10357698289269052,0.8654046962644686,0.8963787077596355,1770,6.754271398145851
patternWeightCount,patternWeightCount::lvl-44.txt,200,16,0.204375,0.7853125,32,0.16,0,0.0,0.215,2.1,11,0.065,2,4.0208465579505415e-05,0.9999597915344205,2.0002887048387517,1.9898832670955013,0.7276273056057867,1.2801121825578015,3.9969504981915467,0.1,0.11975116640746501,0.8654046962644686,0.8963787077596355,1770,4.060959236987143
patternWeightCount,patternWeightCount::lvl-45.txt,200,16,0.2053125,0.7796875,47,0.235,0,0.0,0.285,2.065,12,0.07,2,0.07603957171473541,0.9239604282852646,1.9022808003326408,1.9686211983109088,0.6947611541774333,1.3073418982900227,3.9502453161390743,0.1,0.1119751166407465,0.8654046962644686,0.8963787077596355,1770,5.369419807090381
patternWeightCount,patternWeightCount::lvl-46.txt,200,16,0.2128125,0.77125,50,0.25,0,0.0,0.3,2.26,11,0.06,2,0.059267269534103106,0.9407327304658969,1.8369519126867742,1.883991238649602,0.7016521739130435,1.3322827786620592,3.8825400810366215,0.1,0.11321928460342146,0.8654046962644686,0.8963787077596355,1770,5.433145649310562
patternWeightCount,patternWeightCount::lvl-47.txt,200,16,0.191875,0.804375,11,0.055,0,0.0,0.1,1.885,9,0.045,1,0.1498043803794129,0.8501956196205871,1.7244565019519955,1.8605552107965377,0.8327372793354103,1.1666642962786373,3.379394739859775,0.1,0.09922239502332815,0.8654046962644686,0.8963787077596355,1770,6.377527062415648
patternWeightCount,patternWeightCount::lvl-48.txt,200,16,0.2303125,0.7653125,13,0.065,0,0.0,0.175,1.94,10,0.055,2,0.09615891052731995,0.90384108947268,1.6663440866814776,1.7437330257869892,0.7809538386783285,1.4037738485309272,3.6980378882000244,0.095,0.10482115085536547,0.8654046962644686,0.8963787077596355,1770,5.102808390767288
patternWeightCount,patternWeightCount::lvl-49.txt,200,16,0.2059375,0.789375,14,0.07,0,0.0,0.315,1.935,9,0.055,2,0.0030016528935017384,0.9969983471064983,1.936699239703196,1.9296400825351427,0.7814937984496123,1.2467055024484812,3.8316048242558938,0.1,0.10108864696734059,0.8654046962644686,0.8963787077596355,1770,3.276804454508433
patternWeightCount,patternWeightCount::lvl-5.txt,200,16,0.2028125,0.7871875,31,0.155,0,0.0,0.21,1.815,11,0.065,2,0.013312118013737662,0.9866878819862623,2.0160198645331144,2.0190307760835338,0.7294946509519491,1.2912331572682971,4.127910001519776,0.1,0.11570762052877138,0.8654046962644686,0.8963787077596355,1770,3.849915533936662
patternWeightCount,patternWeightCount::lvl-50.txt,200,16,0.1940625,0.80125,14,0.07,0,0.0,0.55,1.525,11,0.07,3,0.10923795288673555,0.8907620471132645,1.9335574481955988,2.0381567261220828,0.7369528130671507,1.2036344743767244,3.48202610627015,0.1,0.09922239502332815,0.8654046962644686,0.8963787077596355,1770,4.7787313878350925
patternWeightCount,patternWeightCount::lvl-51.txt,200,16,0.2040625,0.7909375,15,0.075,0,0.0,0.39,2.04,14,0.08,2,0.1513596488135116,0.8486403511864884,1.834855851664981,1.981207728986465,0.7451271889400922,1.2320357280748109,3.588137759929841,0.1,0.1026438569206843,0.8654046962644686,0.8963787077596355,1770,6.38316512658213
patternWeightCount,patternWeightCount::lvl-52.txt,200,16,0.2084375,0.78125,32,0.16,0,0.0,0.19,2.295,11,0.06,2,0.011216348999479764,0.9887836510005202,1.9278787782723665,1.9287108044297232,0.7337270072992701,1.2798092843028372,4.039618138534607,0.1,0.11632970451010886,0.8654046962644686,0.8963787077596355,1770,3.9446292818443367
patternWeightCount,patternWeightCount::lvl-53.txt,200,16,0.1846875,0.798125,54,0.27,0,0.0,0.125,2.055,8,0.045,2,0.17225712857724074,0.8277428714227593,1.7345992824949943,1.8967111059540571,0.7092137809187279,1.1992797951411869,3.5901723663575695,0.095,0.104199066874028,0.8654046962644686,0.8963787077596355,1770,8.289801517143145
patternWeightCount,patternWeightCount::lvl-54.txt,200,16,0.2084375,0.785625,18,0.09,0,0.0,0.14,2.225,11,0.06,2,0.06609181765086725,0.9339081823491328,1.9371292235174578,1.9941960492819477,0.7618132827324479,1.2374602590249582,3.827935284603727,0.1,0.11010886469673406,0.8654046962644686,0.8963787077596355,1770,3.842325738750771
patternWeightCount,patternWeightCount::lvl-55.txt,200,16,0.226875,0.7659375,22,0.11,0,0.0,0.13,2.805,12,0.065,2,0.0015418742121796614,0.9984581257878203,1.7932228677327406,1.7852355509070008,0.7460944237918217,1.2936091837814918,3.8031660053661964,0.1,0.10357698289269052,0.8654046962644686,0.8963787077596355,1770,3.6018916913138646
patternWeightCount,patternWeightCount::lvl-56.txt,200,16,0.2134375,0.78,20,0.1,0,0.0,0.305,2.005,13,0.075,2,0.021179064612357856,0.9788209353876421,1.9646072690799306,1.975378433219084,0.7400449541284403,1.3171404763330632,4.060954438464544,0.1,0.11321928460342146,0.8654046962644686,0.8963787077596355,1770,3.5644604917729903
patternWeightCount,patternWeightCount::lvl-57.txt,200,16,0.2271875,0.768125,14,0.07,0,0.0,0.08,2.835,8,0.04,1,0.00027860966125314857,0.9997213903387469,1.241573331991233,1.235261965967532,0.8332008316008316,1.2627199810454504,3.3671320439091885,0.095,0.09455676516329704,0.8654046962644686,0.8963787077596355,1770,3.8956561987320826
patternWeightCount,patternWeightCount::lvl-58.txt,200,16,0.204375,0.7878125,24,0.12,0,0.0,0.17,2.22,15,0.085,2,0.010740032170673985,0.989259967829326,2.127865141433967,2.1282128872168715,0.7164124777183601,1.246919720849346,3.885817051895645,0.1,0.1166407465007776,0.8654046962644686,0.8963787077596355,1770,3.4819103821465953
patternWeightCount,patternWeightCount::lvl-59.txt,200,16,0.2265625,0.7690625,13,0.065,0,0.0,0.11,2.085,10,0.05,1,9.52401221885335e-05,0.9999047598778115,1.4715966966039205,1.4640217051931295,0.8193603677221655,1.3377410208008795,3.8383397527675265,0.1,0.09704510108864697,0.8654046962644686,0.8963787077596355,1770,3.8877096291113165
patternWeightCount,patternWeightCount::lvl-6.txt,200,16,0.2209375,0.7684375,33,0.165,0,0.0,0.145,2.57,10,0.05,1,0.00010072819755002627,0.99989927180245,1.9017643212171407,1.8920818432383317,0.7728711260827719,1.3102074604702163,3.910841056423832,0.1,0.10948678071539658,0.8654046962644686,0.8963787077596355,1770,4.13862716024529
patternWeightCount,patternWeightCount::lvl-60.txt,200,16,0.1953125,0.79625,26,0.13,0,0.0,0.19,1.875,13,0.095,4,0.02505023653574001,0.97494976346426,2.3509459174917677,2.3686520515229694,0.6552657980456027,1.2203543714841,3.956385286990178,0.1,0.11384136858475895,0.8654046962644686,0.8963787077596355,1770,3.3207444422574537
patternWeightCount,patternWeightCount::lvl-61.txt,200,16,0.156875,0.8384375,14,0.07,0,0.0,0.11,1.51,33,0.17,2,0.2872196723609348,0.7127803276390652,1.8338316550272515,2.159443521450931,0.6361144215530903,1.011543997510641,3.220893547307291,0.095,0.08740279937791602,0.8654046962644686,0.8963787077596355,1770,11.662395551597875
patternWeightCount,patternWeightCount::lvl-62.txt,200,16,0.181875,0.8134375,14,0.07,0,0.0,0.195,1.76,24,0.205,6,0.012241880846372455,0.9877581191536275,2.0857253351496245,2.0859298185731885,0.5400930294906167,1.1581247220054953,3.868616869205086,0.1,0.11446345256609643,0.8654046962644686,0.8963787077596355,1770,3.0000148834660987
patternWeightCount,patternWeightCount::lvl-63.txt,200,16,0.1675,0.825,23,0.115,0,0.0,0.185,1.58,18,0.11,2,0.05415702609711981,0.9458429739028802,2.1252473006017274,2.1733998504999943,0.6880455945252352,1.0858618387909862,3.59506926513356,0.1,0.10108864696734059,0.8654046962644686,0.8963787077596355,1770,3.0833105680573456
patternWeightCount,patternWeightCount::lvl-64.txt,200,16,0.22875,0.763125,25,0.125,0,0.0,0.125,2.835,12,0.065,2,0.013262693097513045,0.986737306902487,2.011499834893849,2.0146149680243504,0.7398271889400921,1.3016500604515568,3.7266176227853083,0.1,0.1057542768273717,0.8654046962644686,0.8963787077596355,1770,3.614788675579441
patternWeightCount,patternWeightCount::lvl-65.txt,200,16,0.2034375,0.7896875,21,0.105,0,0.0,0.225,1.8,13,0.075,3,0.031763424726114264,0.9682365752738857,1.9952968141342224,2.017172102209069,0.710590026478376,1.2814241465172513,4.072372290850596,0.1,0.1150855365474339,0.8654046962644686,0.8963787077596355,1770,3.4713863839485573
patternWeightCount,patternWeightCount::lvl-66.txt,200,16,0.2365625,0.7553125,25,0.125,0,0.0,0.175,1.995,9,0.05,2,0.07285372910225019,0.9271462708977498,1.8447616066703503,1.9060200831911354,0.7617938388625591,1.3685261802801765,3.8916972254246955,0.1,0.10699844479004665,0.8654046962644686,0.8963787077596355,1770,4.540509515681916
patternWeightCount,patternWeightCount::lvl-67.txt,200,16,0.215,0.78125,11,0.055,0,0.0,0.235,1.9,11,0.065,2,0.0005881020823024219,0.9994118979176976,1.7896230037614635,1.7808979960798652,0.7717182166826463,1.2497374901828024,3.514894858600264,0.1,0.09922239502332815,0.8654046962644686,0.8963787077596355,1770,3.3816951703110765
patternWeightCount,patternWeightCount::lvl-68.txt,200,16,0.2246875,0.769375,18,0.09,0,0.0,0.475,1.7,4,0.02,1,0.15562278322620327,0.8443772167737967,1.4660074878941785,1.5872748239335535,0.8660310492505353,1.3770582956786244,3.45361012668479,0.1,0.09891135303265941,0.8654046962644686,0.8963787077596355,1770,7.0315203517237705
patternWeightCount,patternWeightCount::lvl-69.txt,200,16,0.21,0.77875,35,0.175,0,0.0,0.19,2.19,11,0.055,1,0.02449304292745058,0.9755069570725494,2.0747221283566657,2.089861872663796,0.7620938388625592,1.3023653613723833,3.9934153757397257,0.1,0.11321928460342146,0.8654046962644686,0.8963787077596355,1770,4.103563046024277
patternWeightCount,patternWeightCount::lvl-7.txt,200,16,0.2403125,0.754375,16,0.08,0,0.0,0.15,2.47,9,0.055,2,0.016876331089294094,0.9831236689107059,1.77238424714321,1.7783414622463567,0.7737129094412332,1.365107932702184,3.8400297880427363,0.1,0.11290824261275272,0.8654046962644686,0.8963787077596355,1770,4.003020916250058
patternWeightCount,patternWeightCount::lvl-70.txt,200,16,0.21,0.779375,33,0.165,0,0.0,0.135,2.325,12,0.06,1,0.003751550749228283,0.9962484492507717,1.7480434518077625,1.7421382379697272,0.7581296506137867,1.2847580456465488,4.071649148392453,0.1,0.11539657853810265,0.8654046962644686,0.8963787077596355,1770,4.112407826117881
patternWeightCount,patternWeightCount::lvl-71.txt,200,16,0.1615625,0.8346875,11,0.055,0,0.0,0.075,1.485,27,0.135,1,0.1911969042684848,0.8088030957315152,1.5871202813780831,1.7546579409662495,0.701412510936133,1.0339200455330375,3.210166680270348,0.1,0.09020217729393468,0.8654046962644686,0.8963787077596355,1770,7.757868399132888
patternWeightCount,patternWeightCount::lvl-72.txt,200,16,0.1934375,0.78625,64,0.32,0,0.0,0.15,2.175,7,0.04,2,0.19014454783454715,0.8098554521654528,1.722086979072186,1.903711253672113,0.6974444444444444,1.261095234009506,3.636331762939547,0.1,0.10139968895800933,0.8654046962644686,0.8963787077596355,1770,9.491069845639926
patternWeightCount,patternWeightCount::lvl-73.txt,200,16,0.175,0.7996875,80,0.4,0,0.0,0.155,2.085,15,0.085,2,0.15202527039047742,0.8479747296095226,2.0768976512077804,2.2435608789633164,0.6232550387596899,1.183195362261382,3.5209169038303547,0.1,0.10108864696734059,0.8654046962644686,0.8963787077596355,1770,9.424069659604633
patternWeightCount,patternWeightCount::lvl-74.txt,200,16,0.1875,0.80625,19,0.095,0,0.0,0.13,1.69,12,0.07,2,0.16480038109144546,0.8351996189085545,1.7146980906426028,1.8663041496118402,0.7454040854224699,1.1667109217340974,3.644397481984214,0.1,0.10451010886469674,0.8654046962644686,0.8963787077596355,1770,6.854219507790544
patternWeightCount,patternWeightCount::lvl-75.txt,200,16,0.2178125,0.7765625,17,0.085,0,0.0,0.115,2.535,13,0.09,3,0.007501197724089859,0.9924988022759101,2.0067777584299464,2.003717113633595,0.6973477845351868,1.264955436587861,3.672821174649262,0.1,0.10108864696734059,0.8654046962644686,0.8963787077596355,1770,3.159440602016044
patternWeightCount,patternWeightCount::lvl-76.txt,200,16,0.2190625,0.7734375,23,0.115,0,0.0,0.185,2.1,14,0.07,1,0.0033549858081305395,0.9966450141918695,2.054632309681832,2.047506140117742,0.7663310772163966,1.3273161492902856,3.9915628680229385,0.1,0.1104199066874028,0.8654046962644686,0.8963787077596355,1770,3.730309796441118
patternWeightCount,patternWeightCount::lvl-77.txt,200,16,0.2528125,0.741875,16,0.08,0,0.0,0.135,2.075,9,0.055,2,0.05896912914103636,0.9410308708589636,1.812204057586625,1.8584672503915634,0.7734129094412332,1.388811929007544,3.7454392808555923,0.1,0.10730948678071539,0.8654046962644686,0.8963787077596355,1770,4.40098385490663
patternWeightCount,patternWeightCount::lvl-78.txt,200,16,0.1934375,0.7978125,27,0.135,0,0.0,0.19,1.805,15,0.11,4,0.004133734980747983,0.995866265019252,2.4362275356612884,2.4285302822071673,0.6382171292624902,1.2407218435611298,3.966481389627406,0.1,0.11850699844479004,0.8654046962644686,0.8963787077596355,1770,3.5682247683764956
patternWeightCount,patternWeightCount::lvl-79.txt,200,16,0.1934375,0.8021875,13,0.065,0,0.0,0.42,1.57,7,0.04,2,0.02599747940748598,0.974002520592514,1.4717726975442709,1.4835782276408698,0.8092008008008007,1.2020719030544729,3.4107676341327178,0.1,0.09206842923794713,0.8654046962644686,0.8963787077596355,1770,3.2392762389907914
patternWeightCount,patternWeightCount::lvl-8.txt,200,16,0.2209375,0.77625,8,0.04,0,0.0,0.18,1.475,9,0.05,2,0.06926277723099494,0.9307372227690051,1.719477653106451,1.773192247197889,0.8004127490039842,1.3537740710214305,3.326310313264203,0.1,0.09860031104199067,0.8654046962644686,0.8963787077596355,1770,4.276281944619627
patternWeightCount,patternWeightCount::lvl-80.txt,200,16,0.196875,0.7946875,26,0.13,0,0.0,0.16,2.015,11,0.07,2,0.03482481493491618,0.9651751850650838,1.986445294317407,2.0114607598892382,0.7317974499089253,1.2074503884502783,3.925712393606305,0.1,0.11446345256609643,0.8654046962644686,0.8963787077596355,1770,3.464749118195163
patternWeightCount,patternWeightCount::lvl-81.txt,200,16,0.18875,0.79375,55,0.275,0,0.0,0.14,2.005,9,0.05,2,0.02274484795343601,0.977255152046564,1.9749441371957672,1.9875756189135607,0.7014899563318778,1.2330959680986977,3.8394724554062645,0.1,0.10762052877138413,0.8654046962644686,0.8963787077596355,1770,5.28631144156628
patternWeightCount,patternWeightCount::lvl-82.txt,200,16,0.1859375,0.8128125,3,0.015,0,0.0,0.285,1.34,12,0.06,1,0.010224483085892966,0.989775516914107,1.9579121126167514,1.9577220206103416,0.8312933952528381,1.1310459073806327,3.385810439395949,0.085,0.09020217729393468,0.8654046962644686,0.8963787077596355,1770,3.3441851393847215
patternWeightCount,patternWeightCount::lvl-83.txt,200,16,0.213125,0.7809375,18,0.09,0,0.0,0.15,2.585,12,0.07,2,0.022998581240320726,0.9770014187596793,1.9463893057737331,1.9589883890813744,0.74787895716946,1.2368356904873141,3.557173603785186,0.1,0.09953343701399689,0.8654046962644686,0.8963787077596355,1770,3.1006867906166717
patternWeightCount,patternWeightCount::lvl-84.txt,200,16,0.23125,0.7615625,22,0.11,0,0.0,0.115,2.03,9,0.05,2,0.01601125129036496,0.983988748709635,1.7864227643342625,1.7916864419095349,0.7671183556405353,1.3308728052300267,3.6841943420642083,0.1,0.10451010886469674,0.8654046962644686,0.8963787077596355,1770,3.7191081600982603
patternWeightCount,patternWeightCount::lvl-85.txt,200,16,0.165625,0.82875,17,0.085,0,0.0,0.105,1.555,29,0.15,2,0.18388274632554535,0.8161172536744546,2.005427054379963,2.2073790813511778,0.6519781478472787,1.0623356118348761,3.452238502078998,0.1,0.09611197511664074,0.8654046962644686,0.8963787077596355,1770,7.411470728219112
patternWeightCount,patternWeightCount::lvl-86.txt,200,16,0.1703125,0.825,14,0.07,0,0.0,0.24,1.675,16,0.19,15,0.12280686047594225,0.8771931395240578,2.865142597711073,3.0430763361925495,0.44387793633369926,1.089730357118336,3.5802668125108923,0.1,0.10544323483670295,0.8654046962644686,0.8963787077596355,1770,5.436955962775563
patternWeightCount,patternWeightCount::lvl-87.txt,200,16,0.195625,0.7815625,72,0.36,0,0.0,0.405,2.06,10,0.06,2,0.1476531987575389,0.8523468012424611,1.9869078205465271,2.1410701668946013,0.6659947368421053,1.2870295498040454,3.6260871672632113,0.095,0.09797822706065319,0.8654046962644686,0.8963787077596355,1770,8.766464357914822
patternWeightCount,patternWeightCount::lvl-88.txt,200,16,0.2003125,0.7921875,23,0.115,0,0.0,0.175,1.905,18,0.1,2,2.259152665939901e-06,0.9999977408473341,2.1855143494820526,2.173983667406355,0.6997576153176674,1.2611890593988337,4.026163504765596,0.1,0.11632970451010886,0.8654046962644686,0.8963787077596355,1770,3.509747495779038
patternWeightCount,patternWeightCount::lvl-89.txt,200,16,0.2509375,0.7425,20,0.1,0,0.0,0.19,2.055,10,0.05,1,0.052035023303661054,0.947964976696339,1.8162001853718845,1.8557903767450301,0.8038000000000001,1.4057736857256888,3.7727131345763683,0.1,0.10077760497667185,0.8654046962644686,0.8963787077596355,1770,4.3158766626095915
patternWeightCount,patternWeightCount::lvl-9.txt,200,16,0.19625,0.796875,21,0.105,0,0.0,0.155,1.945,12,0.06,1,0.0857895314962146,0.9142104685037854,1.9355095098275736,2.0137717476720627,0.7851136852394917,1.2145948281331762,3.7488818551814185,0.1,0.10637636080870917,0.8654046962644686,0.8963787077596355,1770,4.257822696222544
patternWeightCount,patternWeightCount::lvl-90.txt,200,16,0.1896875,0.7903125,63,0.315,0,0.0,0.13,2.07,10,0.06,2,0.10373772896927225,0.8962622710307278,2.0138051404687167,2.1162220564586187,0.6754343145500421,1.2361121413931324,3.733835739785226,0.1,0.1088646967340591,0.8654046962644686,0.8963787077596355,1770,6.9939782549607825
patternWeightCount,patternWeightCount::lvl-91.txt,200,16,0.1971875,0.7934375,29,0.145,0,0.0,0.205,1.99,10,0.05,1,0.02197894240372944,0.9780210575962706,1.879646476071125,1.890827114283054,0.7830678675754625,1.2420674482580858,3.9174043944510597,0.1,0.11446345256609643,0.8654046962644686,0.8963787077596355,1770,3.721690528699508
patternWeightCount,patternWeightCount::lvl-92.txt,200,16,0.1884375,0.804375,22,0.11,0,0.0,0.365,1.75,21,0.22,7,0.18735096190773748,0.8126490380922625,2.726810287737506,3.0092146011337375,0.5117136191677175,1.211219117711439,3.9255389810300216,0.1,0.11539657853810265,0.8654046962644686,0.8963787077596355,1770,7.959056777027213
patternWeightCount,patternWeightCount::lvl-93.txt,200,16,0.2084375,0.7759375,49,0.245,0,0.0,0.155,2.255,13,0.075,2,0.07311333392714514,0.9268866660728549,2.077856255854895,2.146981830089076,0.6827941376380628,1.3130115418751214,3.987782734023989,0.1,0.11601866251944012,0.8654046962644686,0.8963787077596355,1770,5.52068597601763
patternWeightCount,patternWeightCount::lvl-94.txt,200,16,0.2234375,0.7690625,23,0.115,0,0.0,0.13,2.51,13,0.075,2,0.006378929196561356,0.9936210708034386,1.5380974340161115,1.5347084726308289,0.7305344858962693,1.3195476265359616,3.9501318404555166,0.1,0.11228615863141524,0.8654046962644686,0.8963787077596355,1770,3.850651446575993
patternWeightCount,patternWeightCount::lvl-95.txt,200,16,0.2015625,0.791875,20,0.1,0,0.0,0.095,1.7,8,0.05,3,0.00293301779901578,0.9970669822009842,1.5302480167515762,1.5245360100395373,0.7426407407407407,1.2562842247868633,3.6095961531887655,0.1,0.09984447900466563,0.8654046962644686,0.8963787077596355,1770,3.3755477424376736
patternWeightCount,patternWeightCount::lvl-96.txt,200,16,0.235,0.759375,17,0.085,0,0.0,0.12,2.015,10,0.06,2,0.006017115529502903,0.9939828844704971,1.6512555600642478,1.6475517253989074,0.7635798287345386,1.3317099408856878,3.7910062190936054,0.1,0.10855365474339036,0.8654046962644686,0.8963787077596355,1770,3.845555315163329
patternWeightCount,patternWeightCount::lvl-97.txt,200,16,0.195,0.798125,21,0.105,0,0.0,0.455,1.575,6,0.035,2,0.0046589760902174815,0.9953410239097825,1.6575965983775334,1.6530589269403402,0.7988334649555776,1.2235031897448825,3.394871480710892,0.1,0.08709175738724728,0.8654046962644686,0.8963787077596355,1770,3.2309448514814965
patternWeightCount,patternWeightCount::lvl-98.txt,200,16,0.1603125,0.835625,12,0.06,0,0.0,0.45,1.35,24,0.32,9,0.38083586533100944,0.6191641346689906,2.742865382099997,3.467778476935522,0.4447298474945534,1.0561889485247864,3.5344407432429183,0.1,0.10295489891135304,0.8654046962644686,0.8963787077596355,1770,15.845776558178674
patternWeightCount,patternWeightCount::lvl-99.txt,200,16,0.2109375,0.78125,24,0.12,0,0.0,0.185,2.32,16,0.095,2,0.01173113077933674,0.9882688692206633,2.157249521867366,2.1586242035947474,0.7042253940455342,1.278527073582112,3.9835174010555137,0.1,0.11695178849144634,0.8654046962644686,0.8963787077596355,1770,3.564570577839528
mariodpo,mariodpo::mariodpo_nintendo_0000.txt,191,16,0.14725130890052357,0.8439136125654451,24,0.1256544502617801,1,0.005235602094240838,0.09947643979057591,0.06282722513089005,14,0.11518324607329843,3,0.009995545099352632,0.9900044549006474,2.0373452267883976,2.035870169470238,0.6564787467473163,0.8774652404328133,3.0492677421129386,0.2198952879581152,0.07294041028980788,0.8168955085065326,0.8472941823800955,1770,2.4142253772165128
mariodpo,mariodpo::mariodpo_nintendo_0001.txt,166,16,0.13328313253012047,0.8595632530120482,14,0.08433734939759036,8,0.04819277108433735,0.08433734939759036,0.1566265060240964,17,0.13855421686746988,3,4.8030423875466965e-05,0.9999519695761245,1.5955050114318357,1.5847259615672222,0.6597284153997216,0.805887538505617,2.8435056957815847,0.21084337349397592,0.07974541370273305,0.8168955085065326,0.8472941823800955,1770,2.3942158748564566
mariodpo,mariodpo::mariodpo_nintendo_0002.txt,166,16,0.13855421686746988,0.8524096385542169,21,0.12650602409638553,11,0.06626506024096386,0.16265060240963855,0.14457831325301204,14,0.10240963855421686,3,0.03596601484287287,0.9640339851571271,1.6018245811866565,1.6206626271707611,0.6927110851594215,0.8367937376294289,2.747811461973392,0.19879518072289157,0.0711344065892924,0.8168955085065326,0.8472941823800955,1770,2.428714623069559
mariodpo,mariodpo::mariodpo_nintendo_0003.txt,191,16,0.13743455497382198,0.8570026178010471,15,0.07853403141361257,10,0.05235602094240838,0.16230366492146597,0.13612565445026178,17,0.10471204188481675,3,0.013182572062556797,0.9868174279374432,1.7441727129430327,1.7458921614649383,0.7015279607991516,0.8022261341641319,2.664300118481697,0.193717277486911,0.0719635297948551,0.8168955085065326,0.8472941823800955,1770,2.2482069666697995
