level_id,generator,judge_score
patternCount::lvl-84.txt,patternCount,-1.9558862208613847
patternCount::lvl-85.txt,patternCount,-1.7353940659518243
patternCount::lvl-86.txt,patternCount,-1.7196962285705364
patternCount::lvl-87.txt,patternCount,-1.6021242743095978
patternCount::lvl-88.txt,patternCount,-1.909387193816811
patternCount::lvl-89.txt,patternCount,-1.7383926974490975
patternCount::lvl-9.txt,patternCount,-1.9609515374403788
patternCount::lvl-90.txt,patternCount,-1.6927989994871646
patternCount::lvl-91.txt,patternCount,-2.260835253562753
patternCount::lvl-92.txt,patternCount,-1.860432034160998
patternCount::lvl-93.txt,patternCount,-1.7930495452071809
patternCount::lvl-94.txt,patternCount,-1.9996081662376735
patternCount::lvl-95.txt,patternCount,-1.5254424101224076
patternCount::lvl-96.txt,patternCount,-3.790413775991372
patternCount::lvl-97.txt,patternCount,-1.2945851309257939
patternCount::lvl-98.txt,patternCount,-1.855226082741103
patternCount::lvl-99.txt,patternCount,-1.9311291798039039
patternOccur::lvl-1.txt,patternOccur,-1.5046069742800232
patternOccur::lvl-10.txt,patternOccur,-1.579373513239885
patternOccur::lvl-100.txt,patternOccur,-1.1269595416209506
patternOccur::lvl-11.txt,patternOccur,-1.698643169781187
patternOccur::lvl-12.txt,patternOccur,-1.726525114376293
patternOccur::lvl-13.txt,patternOccur,-1.2212115113314865
patternOccur::lvl-14.txt,patternOccur,-1.3329238229193967
patternOccur::lvl-15.txt,patternOccur,-0.9818009824354458
patternOccur::lvl-16.txt,patternOccur,-1.2323669963005282
patternOccur::lvl-17.txt,patternOccur,-1.5465180459868617
patternOccur::lvl-18.txt,patternOccur,-1.51532494317725
patternOccur::lvl-19.txt,patternOccur,-1.7720901183605344
patternOccur::lvl-2.txt,patternOccur,-1.3088288494827243
patternOccur::lvl-20.txt,patternOccur,-1.437664054133779
patternOccur::lvl-21.txt,patternOccur,-1.5217105234641128
patternOccur::lvl-22.txt,patternOccur,-1.4726510169123286
patternOccur::lvl-23.txt,patternOccur,-0.8829726261703289
patternOccur::lvl-24.txt,patternOccur,-1.560058052559849
patternOccur::lvl-25.txt,patternOccur,-1.4683404224364343
patternOccur::lvl-26.txt,patternOccur,-1.1703849802947255
patternOccur::lvl-27.txt,patternOccur,-1.1099006480166793
patternOccur::lvl-28.txt,patternOccur,-1.709660789327382
patternOccur::lvl-29.txt,patternOccur,-1.4523987456573726
patternOccur::lvl-3.txt,patternOccur,-1.3269887688229112
patternOccur::lvl-30.txt,patternOccur,-1.4145958392559805
patternOccur::lvl-31.txt,patternOccur,-1.2881634576966168
patternOccur::lvl-32.txt,patternOccur,-1.2420405230321865
patternOccur::lvl-33.txt,patternOccur,-1.2430517792922589
patternOccur::lvl-34.txt,patternOccur,-1.735638008697666
patternOccur::lvl-35.txt,patternOccur,-1.389280187438869
patternOccur::lvl-36.txt,patternOccur,-1.3194060464153052
patternOccur::lvl-37.txt,patternOccur,-1.8092460937432802
patternOccur::lvl-38.txt,patternOccur,-1.4873263111857051
patternOccur::lvl-39.txt,patternOccur,-1.5404311106389676
patternOccur::lvl-4.txt,patternOccur,-1.626055926335787
patternOccur::lvl-40.txt,patternOccur,-1.4336052531169947
patternOccur::lvl-41.txt,patternOccur,-1.3709277285207053
patternOccur::lvl-42.txt,patternOccur,-1.374593566918029
patternOccur::lvl-43.txt,patternOccur,-1.4402292156303134
patternOccur::lvl-44.txt,patternOccur,-0.8784123185286413
patternOccur::lvl-45.txt,patternOccur,-1.1577095425830521
patternOccur::lvl-46.txt,patternOccur,-1.1374703371249555
patternOccur::lvl-47.txt,patternOccur,-1.606718855339012
patternOccur::lvl-48.txt,patternOccur,-1.4458318445436409
patternOccur::lvl-49.txt,patternOccur,-1.1264220522617159
patternOccur::lvl-5.txt,patternOccur,-1.343463417975151
patternOccur::lvl-50.txt,patternOccur,-1.349450303623494
patternOccur::lvl-51.txt,patternOccur,-1.5093166416915222
patternOccur::lvl-52.txt,patternOccur,-1.6702740001691039
patternOccur::lvl-53.txt,patternOccur,-1.3457222963748732
patternOccur::lvl-54.txt,patternOccur,-1.5919338709264035
patternOccur::lvl-55.txt,patternOccur,-1.2471150347540856
patternOccur::lvl-56.txt,patternOccur,-1.2519347351733263
patternOccur::lvl-57.txt,patternOccur,-1.4430997161441883
patternOccur::lvl-58.txt,patternOccur,-1.4202447434479688
patternOccur::lvl-59.txt,patternOccur,-1.3222863728248997
patternOccur::lvl-6.txt,patternOccur,-1.2701727616345004
patternOccur::lvl-60.txt,patternOccur,-1.454830302244338
patternOccur::lvl-61.txt,patternOccur,-1.5264348077854233
patternOccur::lvl-62.txt,patternOccur,-1.2173092051387104
patternOccur::lvl-63.txt,patternOccur,-1.4302825390288145
patternOccur::lvl-64.txt,patternOccur,-1.761533613956546
patternOccur::lvl-65.txt,patternOccur,-1.5013145187869452
patternOccur::lvl-66.txt,patternOccur,-1.4997279964595636
patternOccur::lvl-67.txt,patternOccur,-1.4544786228162498
patternOccur::lvl-68.txt,patternOccur,-1.5819249410610912
patternOccur::lvl-69.txt,patternOccur,-1.1068874629214094
patternOccur::lvl-7.txt,patternOccur,-1.3438954641427692
patternOccur::lvl-70.txt,patternOccur,-1.882757466928616
patternOccur::lvl-71.txt,patternOccur,-1.62152789253764
patternOccur::lvl-72.txt,patternOccur,-1.6395144922397493
patternOccur::lvl-73.txt,patternOccur,-1.5787160913960305
patternOccur::lvl-74.txt,patternOccur,-1.7407018318181335
patternOccur::lvl-75.txt,patternOccur,-1.467385262598727
patternOccur::lvl-76.txt,patternOccur,-1.5554513400100123
patternOccur::lvl-77.txt,patternOccur,-1.3014835420985893
patternOccur::lvl-78.txt,patternOccur,-1.3268505403902546
patternOccur::lvl-79.txt,patternOccur,-1.5500829413507518
patternOccur::lvl-8.txt,patternOccur,-1.3812644875501687
patternOccur::lvl-80.txt,patternOccur,-1.5834966187027844
patternOccur::lvl-81.txt,patternOccur,-1.2037532436487834
patternOccur::lvl-82.txt,patternOccur,-1.50581166357755
patternOccur::lvl-83.txt,patternOccur,-1.1361655118439669
patternOccur::lvl-84.txt,patternOccur,-1.279763940132763
patternOccur::lvl-85.txt,patternOccur,-1.4469247843847521
patternOccur::lvl-86.txt,patternOccur,-1.6549409718789931
patternOccur::lvl-87.txt,patternOccur,-1.6600599361882142
patternOccur::lvl-88.txt,patternOccur,-1.511516988328943
patternOccur::lvl-89.txt,patternOccur,-1.5000488422599707
patternOccur::lvl-9.txt,patternOccur,-1.4862238937945447
patternOccur::lvl-90.txt,patternOccur,-1.4248730023163332
patternOccur::lvl-91.txt,patternOccur,-1.3435778785842867
patternOccur::lvl-92.txt,patternOccur,-1.401053842021457
patternOccur::lvl-93.txt,patternOccur,-1.4420511279911767
patternOccur::lvl-94.txt,patternOccur,-1.3344329970086715
patternOccur::lvl-95.txt,patternOccur,-1.4947484074646424
patternOccur::lvl-96.txt,patternOccur,-1.4429090476338717
patternOccur::lvl-97.txt,patternOccur,-1.3857716471863608
patternOccur::lvl-98.txt,patternOccur,-1.430084290814153
patternOccur::lvl-99.txt,patternOccur,-1.1749156942033248
patternWeightCount::lvl-1.txt,patternWeightCount,-2.006579063342434
patternWeightCount::lvl-10.txt,patternWeightCount,-1.233434056184315
patternWeightCount::lvl-100.txt,patternWeightCount,-0.9997762391121886
patternWeightCount::lvl-11.txt,patternWeightCount,-1.0070836929346823
patternWeightCount::lvl-12.txt,patternWeightCount,-1.2946317403816443
patternWeightCount::lvl-13.txt,patternWeightCount,-1.13501577861301
patternWeightCount::lvl-14.txt,patternWeightCount,-1.4399688964008488
patternWeightCount::lvl-15.txt,patternWeightCount,-0.47987457995575983
patternWeightCount::lvl-16.txt,patternWeightCount,-1.7443992266290538
patternWeightCount::lvl-17.txt,patternWeightCount,-1.3780503051616604
patternWeightCount::lvl-18.txt,patternWeightCount,-1.0430985178409786
patternWeightCount::lvl-19.txt,patternWeightCount,-1.2246546559871487
patternWeightCount::lvl-2.txt,patternWeightCount,-1.851954894148474
patternWeightCount::lvl-20.txt,patternWeightCount,-0.7818220847109328
patternWeightCount::lvl-21.txt,patternWeightCount,-1.0169212922993034
patternWeightCount::lvl-22.txt,patternWeightCount,-1.8051476303121932
patternWeightCount::lvl-23.txt,patternWeightCount,-1.7578776049332225
patternWeightCount::lvl-24.txt,patternWeightCount,-1.889145501744086
patternWeightCount::lvl-25.txt,patternWeightCount,-1.2279718687447299
patternWeightCount::lvl-26.txt,patternWeightCount,-1.4027608983549962
patternWeightCount::lvl-27.txt,patternWeightCount,-1.478212449640457
patternWeightCount::lvl-28.txt,patternWeightCount,-1.215320015411163
patternWeightCount::lvl-29.txt,patternWeightCount,-1.0008156208695957
patternWeightCount::lvl-3.txt,patternWeightCount,-0.8244786373976053
patternWeightCount::lvl-30.txt,patternWeightCount,-1.426887785299951
patternWeightCount::lvl-31.txt,patternWeightCount,-0.8547376163677768
patternWeightCount::lvl-32.txt,patternWeightCount,-1.3699247650586122
patternWeightCount::lvl-33.txt,patternWeightCount,-1.3896703742512633
patternWeightCount::lvl-34.txt,patternWeightCount,-1.1764446269392446
patternWeightCount::lvl-35.txt,patternWeightCount,-1.3551706084533568
patternWeightCount::lvl-36.txt,patternWeightCount,-1.4906762874354227
patternWeightCount::lvl-37.txt,patternWeightCount,-1.1619884740349107
patternWeightCount::lvl-38.txt,patternWeightCount,-1.572801556411698
patternWeightCount::lvl-39.txt,patternWeightCount,-0.9816907993952916
patternWeightCount::lvl-4.txt,patternWeightCount,-1.516422823128768
patternWeightCount::lvl-40.txt,patternWeightCount,-1.2913272467921715
patternWeightCount::lvl-41.txt,patternWeightCount,-1.5905066312923266
patternWeightCount::lvl-42.txt,patternWeightCount,-1.340921408874224
patternWeightCount::lvl-43.txt,patternWeightCount,-1.2489867892028983
patternWeightCount::lvl-44.txt,patternWeightCount,-1.4106785024710926
patternWeightCount::lvl-45.txt,patternWeightCount,-1.2204493076371272
patternWeightCount::lvl-46.txt,patternWeightCount,-1.3794738984762014
patternWeightCount::lvl-47.txt,patternWeightCount,-1.142733476715408
patternWeightCount::lvl-48.txt,patternWeightCount,-1.0658470520709875
patternWeightCount::lvl-49.txt,patternWeightCount,-0.6464721692031088
patternWeightCount::lvl-5.txt,patternWeightCount,-1.1781661057573911
patternWeightCount::lvl-50.txt,patternWeightCount,-0.21827439448084301
patternWeightCount::lvl-51.txt,patternWeightCount,-0.6599718234333396
patternWeightCount::lvl-52.txt,patternWeightCount,-1.3848801059990326
patternWeightCount::lvl-53.txt,patternWeightCount,-1.395338076244535
patternWeightCount::lvl-54.txt,patternWeightCount,-1.2710673983440288
patternWeightCount::lvl-55.txt,patternWeightCount,-1.1248302013323475
patternWeightCount::lvl-56.txt,patternWeightCount,-1.0456432984205717
patternWeightCount::lvl-57.txt,patternWeightCount,-1.4595665731516965
patternWeightCount::lvl-58.txt,patternWeightCount,-1.7025612714459373
patternWeightCount::lvl-59.txt,patternWeightCount,-1.257158715292711
patternWeightCount::lvl-6.txt,patternWeightCount,-1.3701111585939176
patternWeightCount::lvl-60.txt,patternWeightCount,-1.4946088475228176
patternWeightCount::lvl-61.txt,patternWeightCount,-1.6960889769417447
patternWeightCount::lvl-62.txt,patternWeightCount,-1.609652449475083
patternWeightCount::lvl-63.txt,patternWeightCount,-1.1931219000647022
patternWeightCount::lvl-64.txt,patternWeightCount,-1.4825042929372994
patternWeightCount::lvl-65.txt,patternWeightCount,-1.3336665439210056
patternWeightCount::lvl-66.txt,patternWeightCount,-1.3628387814574678
patternWeightCount::lvl-67.txt,patternWeightCount,-1.136881518416934
patternWeightCount::lvl-68.txt,patternWeightCount,-1.2456121214102274
patternWeightCount::lvl-69.txt,patternWeightCount,-0.9723368538461541
patternWeightCount::lvl-7.txt,patternWeightCount,-1.3127327074626216
patternWeightCount::lvl-70.txt,patternWeightCount,-1.7163447300955745
patternWeightCount::lvl-71.txt,patternWeightCount,-1.7253452786436312
patternWeightCount::lvl-72.txt,patternWeightCount,-1.810132515252586
patternWeightCount::lvl-73.txt,patternWeightCount,-1.6903795984651142
patternWeightCount::lvl-74.txt,patternWeightCount,-1.5282918374163927
patternWeightCount::lvl-75.txt,patternWeightCount,-1.4243727251372564
patternWeightCount::lvl-76.txt,patternWeightCount,-1.3163252154982452
patternWeightCount::lvl-77.txt,patternWeightCount,-1.2381892842400473
patternWeightCount::lvl-78.txt,patternWeightCount,-1.4967592957253346
patternWeightCount::lvl-79.txt,patternWeightCount,-0.9267670525786909
patternWeightCount::lvl-8.txt,patternWeightCount,-0.7079288075754985
patternWeightCount::lvl-80.txt,patternWeightCount,-1.3089501886656996
patternWeightCount::lvl-81.txt,patternWeightCount,-1.5703015048875295
patternWeightCount::lvl-82.txt,patternWeightCount,-0.7112844620483137
patternWeightCount::lvl-83.txt,patternWeightCount,-1.2922725488153068
patternWeightCount::lvl-84.txt,patternWeightCount,-1.4546636980392673
patternWeightCount::lvl-85.txt,patternWeightCount,-1.6865164555912564
patternWeightCount::lvl-86.txt,patternWeightCount,-1.369048540676413
patternWeightCount::lvl-87.txt,patternWeightCount,-1.0131380035873814
patternWeightCount::lvl-88.txt,patternWeightCount,-1.3553016549708334
patternWeightCount::lvl-89.txt,patternWeightCount,-1.2926992393652483
patternWeightCount::lvl-9.txt,patternWeightCount,-1.3706278344392164
patternWeightCount::lvl-90.txt,patternWeightCount,-1.9919202409677914
patternWeightCount::lvl-91.txt,patternWeightCount,-1.4752908801955102
patternWeightCount::lvl-92.txt,patternWeightCount,-1.320352896269233
patternWeightCount::lvl-93.txt,patternWeightCount,-1.170057180623389
patternWeightCount::lvl-94.txt,patternWeightCount,-1.470219656137097
patternWeightCount::lvl-95.txt,patternWeightCount,-1.3706845929793752
patternWeightCount::lvl-96.txt,patternWeightCount,-1.3497106935313128
patternWeightCount::lvl-97.txt,patternWeightCount,-0.783211014884246
patternWeightCount::lvl-98.txt,patternWeightCount,-1.5657127092365826
patternWeightCount::lvl-99.txt,patternWeightCount,-1.3214677387213172
mariodpo::mariodpo_nintendo_0000.txt,mariodpo,0.12207136447851663
mariodpo::mariodpo_nintendo_0001.txt,mariodpo,2.2544434698786096
mariodpo::mariodpo_nintendo_0002.txt,mariodpo,2.0188467241814028
mariodpo::mariodpo_nintendo_0003.txt,mariodpo,1.9910331496100422
mariodpo::mariodpo_nintendo_0004.txt,mariodpo,2.836969532310523
mariodpo::mariodpo_nintendo_0005.txt,mariodpo,2.256065470489085
mariodpo::mariodpo_nintendo_0006.txt,mariodpo,0.7818880621240984
mariodpo::mariodpo_nintendo_0007.txt,mariodpo,2.663907453836057
mariodpo::mariodpo_nintendo_0008.txt,mariodpo,1.5800281752196954
mariodpo::mariodpo_nintendo_0009.txt,mariodpo,1.546434197882337
mariodpo::mariodpo_nintendo_0010.txt,mariodpo,2.0989957259353327
mariodpo::mariodpo_nintendo_0011.txt,mariodpo,0.9631021704762648
mariodpo::mariodpo_nintendo_0012.txt,mariodpo,2.705116574897842
mariodpo::mariodpo_nintendo_0013.txt,mariodpo,1.401968480364768
mariodpo::mariodpo_nintendo_0014.txt,mariodpo,2.1336373991777915
mariodpo::mariodpo_nintendo_0015.txt,mariodpo,3.1948316151498477
mariodpo::mariodpo_nintendo_0016.txt,mariodpo,0.3785441118043197
mariodpo::mariodpo_nintendo_0017.txt,mariodpo,1.8887892756417934
mariodpo::mariodpo_nintendo_0018.txt,mariodpo,2.3220173470033623
mariodpo::mariodpo_nintendo_0019.txt,mariodpo,1.4134004500350725
mariodpo::mariodpo_nintendo_0020.txt,mariodpo,1.4937879129662335
mariodpo::mariodpo_nintendo_0021.txt,mariodpo,2.57027361384594
mariodpo::mariodpo_nintendo_0022.txt,mariodpo,0.15206924057071583
mariodpo::mariodpo_nintendo_0023.txt,mariodpo,1.4290719296254855
mariodpo::mariodpo_nintendo_0024.txt,mariodpo,2.211453477256419
mariodpo::mariodpo_nintendo_0025.txt,mariodpo,2.4944253791313855
mariodpo::mariodpo_nintendo_0026.txt,mariodpo,1.2927152491135092
mariodpo::mariodpo_nintendo_0027.txt,mariodpo,0.10638349507403666
mariodpo::mariodpo_nintendo_0028.txt,mariodpo,1.9057238301655341
mariodpo::mariodpo_nintendo_0029.txt,mariodpo,1.5417303031248042
mariodpo::mariodpo_nintendo_0030.txt,mariodpo,1.384993533102815
mariodpo::mariodpo_nintendo_0031.txt,mariodpo,2.0957056223084507
mariodpo::mariodpo_nintendo_0032.txt,mariodpo,0.2868165063365527
mariodpo::mariodpo_nintendo_0033.txt,mariodpo,1.0599618299627933
mariodpo::mariodpo_nintendo_0034.txt,mariodpo,1.3939336229202974
mariodpo::mariodpo_nintendo_0035.txt,mariodpo,2.661407537259137
mariodpo::mariodpo_nintendo_0036.txt,mariodpo,1.7609647765498577
mariodpo::mariodpo_nintendo_0037.txt,mariodpo,2.269812463962009
mariodpo::mariodpo_nintendo_0038.txt,mariodpo,2.514194839084078
mariodpo::mariodpo_nintendo_0039.txt,mariodpo,1.6933770180669743
mariodpo::mariodpo_nintendo_0040.txt,mariodpo,3.3347707211601456
mariodpo::mariodpo_nintendo_0041.txt,mariodpo,0.6874839972624769
mariodpo::mariodpo_nintendo_0042.txt,mariodpo,0.07060500366089852
mariodpo::mariodpo_nintendo_0043.txt,mariodpo,0.9904897070140922
mariodpo::mariodpo_nintendo_0044.txt,mariodpo,0.7089701560779053
mariodpo::mariodpo_nintendo_0045.txt,mariodpo,3.0303610032681765
mariodpo::mariodpo_nintendo_0046.txt,mariodpo,2.0109287868138717
mariodpo::mariodpo_nintendo_0047.txt,mariodpo,2.49294139891862
mariodpo::mariodpo_nintendo_0048.txt,mariodpo,2.284955636768781
mariodpo::mariodpo_nintendo_0049.txt,mariodpo,2.075188263184618
mariodpo::mariodpo_nintendo_0050.txt,mariodpo,1.2804651659659227
mariodpo::mariodpo_nintendo_0051.txt,mariodpo,2.085937109164196
mariodpo::mariodpo_nintendo_0052.txt,mariodpo,0.3182207861112592
mariodpo::mariodpo_nintendo_0053.txt,mariodpo,0.013200379573149425
mariodpo::mariodpo_nintendo_0054.txt,mariodpo,1.4625158644033294
mariodpo::mariodpo_nintendo_0055.txt,mariodpo,2.3998357394934935
mariodpo::mariodpo_nintendo_0056.txt,mariodpo,1.1814509463604892
mariodpo::mariodpo_nintendo_0057.txt,mariodpo,1.2176641267325468
mariodpo::mariodpo_nintendo_0058.txt,mariodpo,2.3395139137883687
mariodpo::mariodpo_nintendo_0059.txt,mariodpo,1.5065520716664573
mariodpo::mariodpo_nintendo_0060.txt,mariodpo,0.5735448624969329
mariodpo::mariodpo_nintendo_0061.txt,mariodpo,1.1506892182475952
mariodpo::mariodpo_nintendo_0062.txt,mariodpo,2.3756577059949566
mariodpo::mariodpo_nintendo_0063.txt,mariodpo,1.0366523604624844
mariodpo::mariodpo_nintendo_0064.txt,mariodpo,1.3956364911464465
mariodpo::mariodpo_nintendo_0065.txt,mariodpo,2.242089088557216
mariodpo::mariodpo_nintendo_0066.txt,mariodpo,2.4376426667306563
mariodpo::mariodpo_nintendo_0067.txt,mariodpo,1.5298623413163526
mariodpo::mariodpo_nintendo_0068.txt,mariodpo,1.2877957988284332
mariodpo::mariodpo_nintendo_0069.txt,mariodpo,2.48008748573469
mariodpo::mariodpo_nintendo_0070.txt,mariodpo,1.7825880062388695
mariodpo::mariodpo_nintendo_0071.txt,mariodpo,2.009982270949753
mariodpo::mariodpo_nintendo_0072.txt,mariodpo,0.7812980984177985
mariodpo::mariodpo_nintendo_0073.txt,mariodpo,1.7870081171257872
mariodpo::mariodpo_nintendo_0074.txt,mariodpo,0.2224787476427388
mariodpo::mariodpo_nintendo_0075.txt,mariodpo,1.8565283820218785
mariodpo::mariodpo_nintendo_0076.txt,mariodpo,-0.09051208644472258
mariodpo::mariodpo_nintendo_0077.txt,mariodpo,2.542954281561128
mariodpo::mariodpo_nintendo_0078.txt,mariodpo,0.8394711669396939
mariodpo::mariodpo_nintendo_0079.txt,mariodpo,2.5838790440562085
mariodpo::mariodpo_nintendo_0080.txt,mariodpo,1.8513263988735709
mariodpo::mariodpo_nintendo_0081.txt,mariodpo,2.7176139603812186
mariodpo::mariodpo_nintendo_0082.txt,mariodpo,2.04303280378171
mariodpo::mariodpo_nintendo_0083.txt,mariodpo,2.125827926086566
mariodpo::mariodpo_nintendo_0084.txt,mariodpo,0.6390368999576702
mariodpo::mariodpo_nintendo_0085.txt,mariodpo,2.1573154811648734
mariodpo::mariodpo_nintendo_0086.txt,mariodpo,2.2978931437037438
mariodpo::mariodpo_nintendo_0087.txt,mariodpo,0.8120569589949321
mariodpo::mariodpo_nintendo_0088.txt,mariodpo,0.566968432388622
mariodpo::mariodpo_nintendo_0089.txt,mariodpo,2.5748556606647424
mariodpo::mariodpo_nintendo_0090.txt,mariodpo,2.1886825386262516
mariodpo::mariodpo_nintendo_0091.txt,mariodpo,1.415857407523899
mariodpo::mariodpo_nintendo_0092.txt,mariodpo,2.1907635484478325
mariodpo::mariodpo_nintendo_0093.txt,mariodpo,1.569254985980276
mariodpo::mariodpo_nintendo_0094.txt,mariodpo,1.6867644728944144
mariodpo::mariodpo_nintendo_0095.txt,mariodpo,2.272151195962022
mariodpo::mariodpo_nintendo_0096.txt,mariodpo,2.5341926004729647
mariodpo::mariodpo_nintendo_0097.txt,mariodpo,3.4282318918006496
mariodpo::mariodpo_nintendo_0098.txt,mariodpo,0.5814009583178199
mariodpo::mariodpo_nintendo_0099.txt,mariodpo,1.7785937977002266
mariodpo::mariodpo_nintendo_0100.txt,mariodpo,1.4207624906188137
mariodpo::mariodpo_nintendo_0101.txt,mariodpo,1.9259561425448462
mariodpo::mariodpo_nintendo_0102.txt,mariodpo,1.9190343666292602
mariodpo::mariodpo_nintendo_0103.txt,mariodpo,0.6759369188173887
mariodpo::mariodpo_nintendo_0104.txt,mariodpo,2.784351992843
mariodpo::mariodpo_nintendo_0105.txt,mariodpo,0.793868843241438
mariodpo::mariodpo_nintendo_0106.txt,mariodpo,1.595479743699212
mariodpo::mariodpo_nintendo_0107.txt,mariodpo,1.6378681948307758
mariodpo::mariodpo_nintendo_0108.txt,mariodpo,1.7325765992056532
mariodpo::mariodpo_nintendo_0109.txt,mariodpo,1.8496344810872722
mariodpo::mariodpo_nintendo_0110.txt,mariodpo,0.3861510461944853
mariodpo::mariodpo_nintendo_0111.txt,mariodpo,0.24545553733460063
mariodpo::mariodpo_nintendo_0112.txt,mariodpo,1.7820116110952409
mariodpo::mariodpo_nintendo_0113.txt,mariodpo,0.9792550830720934
mariodpo::mariodpo_nintendo_0114.txt,mariodpo,1.6141094562261917
mariodpo::mariodpo_nintendo_0115.txt,mariodpo,1.3353139940212282
mariodpo::mariodpo_nintendo_0116.txt,mariodpo,0.9519087909624655
mariodpo::mariodpo_nintendo_0117.txt,mariodpo,1.8680607413805634
mariodpo::mariodpo_nintendo_0118.txt,mariodpo,2.837071564823876
mariodpo::mariodpo_nintendo_0119.txt,mariodpo,1.4616199363784095
mariodpo::mariodpo_nintendo_0120.txt,mariodpo,3.5586073847240627
mariodpo::mariodpo_nintendo_0121.txt,mariodpo,1.1098551324104287
mariodpo::mariodpo_nintendo_0122.txt,mariodpo,2.808072034298631
mariodpo::mariodpo_nintendo_0123.txt,mariodpo,2.88517735667646
mariodpo::mariodpo_nintendo_0124.txt,mariodpo,2.6959138340465425
mariodpo::mariodpo_nintendo_0125.txt,mariodpo,2.567218568403786
mariodpo::mariodpo_nintendo_0126.txt,mariodpo,1.1592201591737827
mariodpo::mariodpo_nintendo_0127.txt,mariodpo,1.2241675637943998
mariodpo::mariodpo_nintendo_0128.txt,mariodpo,0.6532869349369307
mariodpo::mariodpo_nintendo_0129.txt,mariodpo,0.3937105959826601
mariodpo::mariodpo_nintendo_0130.txt,mariodpo,1.2142226879967437
mariodpo::mariodpo_nintendo_0131.txt,mariodpo,2.677225732184865
mariodpo::mariodpo_nintendo_0132.txt,mariodpo,3.9354075718789883
mariodpo::mariodpo_nintendo_0133.txt,mariodpo,1.6558251223918783
mariodpo::mariodpo_nintendo_0134.txt,mariodpo,3.2051008364756144
mariodpo::mariodpo_nintendo_0135.txt,mariodpo,2.2762211726598984
mariodpo::mariodpo_nintendo_0136.txt,mariodpo,2.0854143417863136
mariodpo::mariodpo_nintendo_0137.txt,mariodpo,3.9934074934892383
mariodpo::mariodpo_nintendo_0138.txt,mariodpo,2.234164286156466
mariodpo::mariodpo_nintendo_0139.txt,mariodpo,1.1577045521363518
mariodpo::mariodpo_nintendo_0140.txt,mariodpo,2.566386868707582
mariodpo::mariodpo_nintendo_0141.txt,mariodpo,2.089588315396624
mariodpo::mariodpo_nintendo_0142.txt,mariodpo,1.185641220666085
mariodpo::mariodpo_nintendo_0143.txt,mariodpo,2.089109602322833
mariodpo::mariodpo_nintendo_0144.txt,mariodpo,1.8379464223414543
mariodpo::mariodpo_nintendo_0145.txt,mariodpo,1.1817106427235162
mariodpo::mariodpo_nintendo_0146.txt,mariodpo,0.8278753428686708
mariodpo::mariodpo_nintendo_0147.txt,mariodpo,0.8853029030239926
mariodpo::mariodpo_nintendo_0148.txt,mariodpo,2.5966834152440885
mariodpo::mariodpo_nintendo_0149.txt,mariodpo,-0.10450611975521272
mariodpo::mariodpo_nintendo_0150.txt,mariodpo,1.2680162460514195
mariodpo::mariodpo_nintendo_0151.txt,mariodpo,1.4409885823196193
mariodpo::mariodpo_nintendo_0152.txt,mariodpo,0.9481509674409687
mariodpo::mariodpo_nintendo_0153.txt,mariodpo,0.7932255306181424
mariodpo::mariodpo_nintendo_0154.txt,mariodpo,1.4811740781495109
mariodpo::mariodpo_nintendo_0155.txt,mariodpo,0.623674279758723
mariodpo::mariodpo_nintendo_0156.txt,mariodpo,2.19424450229346
mariodpo::mariodpo_nintendo_0157.txt,mariodpo,1.1698054728376976
mariodpo::mariodpo_nintendo_0158.txt,mariodpo,1.952898680950307
mariodpo::mariodpo_nintendo_0159.txt,mariodpo,2.690277191316827
mariodpo::mariodpo_nintendo_0160.txt,mariodpo,0.17786605284807502
mariodpo::mariodpo_nintendo_0161.txt,mariodpo,3.2494058887576567
mariodpo::mariodpo_nintendo_0162.txt,mariodpo,2.440399459690707
mariodpo::mariodpo_nintendo_0163.txt,mariodpo,1.6232709671346357
mariodpo::mariodpo_nintendo_0164.txt,mariodpo,2.003461530235841
mariodpo::mariodpo_nintendo_0165.txt,mariodpo,2.366326981473919
mariodpo::mariodpo_nintendo_0166.txt,mariodpo,2.264403772931214
mariodpo::mariodpo_nintendo_0167.txt,mariodpo,1.498873800823004
mariodpo::mariodpo_nintendo_0168.txt,mariodpo,0.761261735064688
mariodpo::mariodpo_nintendo_0169.txt,mariodpo,1.5819500814547998
mariodpo::mariodpo_nintendo_0170.txt,mariodpo,1.4499158285046598
mariodpo::mariodpo_nintendo_0171.txt,mariodpo,3.136733967632484
mariodpo::mariodpo_nintendo_0172.txt,mariodpo,2.006152219694297
mariodpo::mariodpo_nintendo_0173.txt,mariodpo,1.440903542009199
mariodpo::mariodpo_nintendo_0174.txt,mariodpo,2.702147937645035
mariodpo::mariodpo_nintendo_0175.txt,mariodpo,2.1970613501690073
mariodpo::mariodpo_nintendo_0176.txt,mariodpo,1.784415449704473
mariodpo::mariodpo_nintendo_0177.txt,mariodpo,0.9802803820454343
mariodpo::mariodpo_nintendo_0178.txt,mariodpo,0.879596940314873
mariodpo::mariodpo_nintendo_0179.txt,mariodpo,2.818922204296957
mariodpo::mariodpo_nintendo_0180.txt,mariodpo,0.8574620009752895
mariodpo::mariodpo_nintendo_0181.txt,mariodpo,3.18860942017885
mariodpo::mariodpo_nintendo_0182.txt,mariodpo,3.220010729007219
mariodpo::mariodpo_nintendo_0183.txt,mariodpo,0.7963636668314275
